wban,date,year,mo,da,temp,dewp,slp,stp,visib,wdsp,mxpsd,gust,max,min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder
94728,2015-12-01,2015,12,01,46.5,41.1,1023.3,1018.5,999.9,5.9,9.9,14,64,42.1,0,G,999.9,0,1,0,0,0
94728,2015-12-02,2015,12,02,49.3,46.3,1012.2,1007.2,999.9,2.9,6.0,999.9,55.9,44.1,0.21,G,999.9,0,1,0,0,0
94728,2015-12-03,2015,12,03,50.9,38.2,1010,1003.8,999.9,6.2,9.9,22,57,46,0.1,G,999.9,0,0,0,0,0
94728,2015-12-04,2015,12,04,46.4,29.4,1027.4,1022.4,999.9,4.5,8.9,20,55,42.1,0,G,999.9,0,0,0,0,0
94728,2015-12-05,2015,12,05,45.7,29.7,1037,1031.9,999.9,2.0,6.0,999.9,51.1,39.9,0,G,999.9,0,0,0,0,0
94728,2015-12-06,2015,12,06,46.5,31.9,1032.8,1027.8,999.9,2.7,7.0,999.9,53.1,39,0,G,999.9,0,0,0,0,0
94728,2015-12-07,2015,12,07,48,31.1,1021.4,1016.4,999.9,2.9,6.0,999.9,54,39,0,G,999.9,0,0,0,0,0
94728,2015-12-08,2015,12,08,44.6,30.3,1019.1,1014.1,999.9,4.6,8.9,15,54,41,0,G,999.9,0,0,0,0,0
94728,2015-12-09,2015,12,09,45.8,34.4,1019.7,1014.8,999.9,2.7,8.9,999.9,53.1,39.9,0,G,999.9,0,0,0,0,0
94728,2015-12-10,2015,12,10,54.9,43.5,1014.6,1009.9,999.9,4.5,9.9,15.9,60.1,39.9,0,G,999.9,0,0,0,0,0
94728,2015-12-11,2015,12,11,55.2,43.9,1013.3,1008.4,8,3.1,8.0,999.9,61,50,0,G,999.9,0,0,0,0,0
94728,2015-12-12,2015,12,12,59.6,45.6,1018.5,1013.7,7.1,2.7,8.9,17.1,66,50,0,G,999.9,0,0,0,0,0
94728,2015-12-13,2015,12,13,61.8,48.3,1020.3,1015.4,6.5,2.0,6.0,999.9,66.9,55,0,G,999.9,0,0,0,0,0
94728,2015-12-14,2015,12,14,56.8,49.5,1014.4,1008.8,6.3,4.6,8.0,15.9,66.9,53.1,0,G,999.9,0,1,0,0,0
94728,2015-12-15,2015,12,15,61.8,45.6,999.7,994.8,9,8.6,15.0,28.9,68,53.1,0.42,G,999.9,0,1,0,0,0
94728,2015-12-16,2015,12,16,50.6,33.7,1016.6,1011.7,10,5.9,8.9,22.9,68,46,0.09,G,999.9,0,0,0,0,0
94728,2015-12-17,2015,12,17,54.7,48.7,1012.6,1009.2,6.8,3.4,6.0,15.9,59,46,0.04,G,999.9,0,1,0,0,0
94728,2015-12-18,2015,12,18,51.9,41.2,1006,1000.8,8.7,5.5,8.9,19,59,43,1.21,G,999.9,0,1,0,0,0
94728,2015-12-19,2015,12,19,38.2,16.7,1015.3,1010.4,10,7.4,13.0,25.1,57,35.1,0,G,999.9,0,0,0,0,0
94728,2015-12-20,2015,12,20,38.6,16.5,1029.5,1024.4,10,5.8,11.1,21,43,34,0,G,999.9,0,0,0,0,0
94728,2015-12-21,2015,12,21,45,27.3,1026.2,1021.2,10,6.1,12.0,25.1,54,39,0,G,999.9,0,0,0,0,0
94728,2015-12-22,2015,12,22,57.2,49.2,1016.8,1011.5,8.9,4.9,8.0,15.9,62.6,55,0,G,999.9,0,1,0,0,0
94728,2015-12-23,2015,12,23,56.4,52,1019.6,1014.5,4.3,3.0,8.0,999.9,62.1,52,0.19,G,999.9,0,1,0,0,0
94728,2015-12-24,2015,12,24,66.4,60.6,1013.6,1008.2,7.4,5.1,9.9,22.9,71.1,52,1.56,G,999.9,0,1,0,0,0
94728,2015-12-25,2015,12,25,62,52.1,1020.3,1015.7,9.2,0.7,4.1,999.9,72,57,0.01,G,999.9,0,1,0,0,0
94728,2015-12-26,2015,12,26,54.5,38.9,1024.8,1023.5,9.9,5.9,13.0,19,61,50,0.01,G,999.9,0,0,0,0,0
94728,2015-12-27,2015,12,27,52,47.1,1012.3,1012.6,6,4.5,11.1,19,61,46,0.12,G,999.9,0,1,0,0,0
94728,2015-12-28,2015,12,28,43.6,28.6,1026.3,1019.8,9.9,7.1,9.9,20,61,37.9,0.02,G,999.9,0,1,0,0,0
94728,2015-12-29,2015,12,29,39.3,34.5,1021.8,1016.6,5.8,6.8,12.0,21,46,33.8,0.33,G,999.9,0,1,0,0,0
94728,2015-12-30,2015,12,30,41.3,37.2,1023.8,1018.6,5.4,3.0,7.0,999.9,46,34,0.15,G,999.9,0,0,0,0,0
94728,2015-12-31,2015,12,31,46.5,42.7,9999.9,1013.7,5.4,3.0,6.0,999.9,48,45,0.19,G,999.9,0,1,0,0,0
94728,2016-01-01,2016,01,01,40.4,24.3,1017.1,1012.2,10,6.5,12.0,22.9,48,37,0.03,G,999.9,0,0,0,0,0
94728,2016-01-02,2016,01,02,35.8,17.7,1016.9,1012,10,6.0,12.0,18.1,42.1,32,0,G,999.9,0,0,0,0,0
94728,2016-01-03,2016,01,03,38.4,20,1011.7,1006.7,10,6.4,9.9,21,45,32,0,G,999.9,0,0,0,0,0
94728,2016-01-04,2016,01,04,30.8,12.5,1015.2,1010.2,10,7.0,11.1,22,39,19.9,0,G,999.9,0,0,0,0,0
94728,2016-01-05,2016,01,05,18.4,-2.3,1032.7,1027.5,10,6.2,12.0,22,36,10.9,0,G,999.9,0,0,0,0,0
94728,2016-01-06,2016,01,06,31.2,2.8,1034.2,1029,10,2.4,7.0,999.9,41,10.9,0,G,999.9,0,0,0,0,0
94728,2016-01-07,2016,01,07,37.9,8.7,1027.2,1021.9,10,2.9,8.0,999.9,46,25,0,G,999.9,0,0,0,0,0
94728,2016-01-08,2016,01,08,40.2,25.5,1022.4,1017.4,10,4.3,8.9,999.9,44.6,35.6,0,G,999.9,0,0,0,0,0
94728,2016-01-09,2016,01,09,43.3,35.7,1021.7,1016.6,9.3,7.4,11.1,18.1,46.4,39.9,0,G,999.9,0,1,0,0,0
94728,2016-01-10,2016,01,10,50.4,45.9,1004.8,1001.5,5.3,8.2,15.9,26,59,39.9,0.77,G,999.9,0,1,0,0,0
94728,2016-01-11,2016,01,11,35.2,13.1,1008.8,1003.9,10,9.4,13.0,28,59,28.9,1.03,G,999.9,0,0,0,0,0
94728,2016-01-12,2016,01,12,32.2,11.5,1013.5,1007.3,10,4.6,9.9,24.1,44.1,25,0,G,999.9,0,0,0,0,0
94728,2016-01-13,2016,01,13,27.1,7.8,1011.6,1008,10,9.4,18.1,29.9,44.1,21.9,0,G,999.9,0,0,0,0,0
94728,2016-01-14,2016,01,14,27.9,8.6,1014.2,1009.2,10,5.1,8.9,17.1,37,21.9,0,G,999.9,0,0,0,0,0
94728,2016-01-15,2016,01,15,41.2,27.5,1012,1007.1,9.5,3.8,8.0,15,51.1,21.9,0,G,999.9,0,0,0,0,0
94728,2016-01-16,2016,01,16,46,37.3,999.9,994.6,8.6,5.5,11.1,19,52,34,0.21,G,999.9,0,1,0,0,0
94728,2016-01-17,2016,01,17,37.3,23.1,1009.2,1003.9,8.6,5.8,9.9,15.9,52,30,0.03,G,999.9,1,0,1,0,0
94728,2016-01-18,2016,01,18,27.1,11.4,1008.4,1002.9,8.9,7.5,15.9,28.9,42.1,21.9,0.05,G,999.9,0,0,1,0,0
94728,2016-01-19,2016,01,19,21.1,1.5,1015.7,1010.6,10,10.4,17.1,28,30.9,16,0,G,999.9,0,0,0,0,0
94728,2016-01-20,2016,01,20,30.7,13.1,1020.5,1015.5,10,5.6,11.1,21,37,16,0,G,999.9,0,0,0,0,0
94728,2016-01-21,2016,01,21,30.9,12.5,1019.7,1014.7,10,5.0,8.9,19,37,26.1,0,G,999.9,0,0,0,0,0
94728,2016-01-22,2016,01,22,25.9,5.1,1023.7,1018.7,10,5.3,12.0,17.1,36,21,0,G,999.9,0,0,0,0,0
94728,2016-01-23,2016,01,23,26.2,19.2,1011.1,1005.3,1.7,12.8,20.0,36.9,30,21,0.5,G,999.9,1,0,1,0,0
94728,2016-01-24,2016,01,24,26.7,11.6,1012.1,1006.2,7.4,6.3,17.1,26,35.1,19.9,1.82,G,5.9,1,0,1,0,0
94728,2016-01-25,2016,01,25,32.7,16.2,1022.9,1017.8,9.6,2.9,6.0,999.9,39,19.9,0,G,22,0,0,0,0,0
94728,2016-01-26,2016,01,26,41.4,26.9,1018.9,1014,9.8,5.1,8.9,25.1,48,28,0,G,18.9,0,0,0,0,0
94728,2016-01-27,2016,01,27,43.9,24.7,1015.7,1010.8,9.9,6.2,9.9,22,48,37.9,0,G,16.9,0,1,0,0,0
94728,2016-01-28,2016,01,28,37,19.3,1015.4,1010.5,10,4.1,12.0,15.9,46.9,32,0,G,9.1,0,0,0,0,0
94728,2016-01-29,2016,01,29,38.3,21.7,1001,996.2,9.5,5.5,12.0,22.9,42.1,32,0,G,5.9,0,0,0,0,0
94728,2016-01-30,2016,01,30,32.8,15.8,1014.6,1009.6,10,6.0,11.1,22,41,28,0,G,5.9,0,0,0,0,0
94728,2016-01-31,2016,01,31,42.6,24.5,1013.7,1008.7,10,5.6,11.1,22,55.9,28,0,G,5.9,0,0,0,0,0
94728,2016-02-01,2016,02,01,52.1,35.4,1009.2,1004.3,9.8,5.0,7.0,18.1,59,36,0,G,3.9,0,1,0,0,0
94728,2016-02-02,2016,02,02,44.5,24.1,1023,1018.1,10,3.4,7.0,999.9,59,37.9,0.01,G,2,0,0,0,0,0
94728,2016-02-03,2016,02,03,48.8,40.3,1022.7,1016,7.7,4.7,9.9,22,57,37.9,0,G,999.9,0,1,0,0,0
94728,2016-02-04,2016,02,04,54.7,44.9,1014.2,1008.7,9.1,5.0,13.0,22,59,42.1,0.73,G,999.9,0,0,0,0,0
94728,2016-02-05,2016,02,05,37.4,26.2,1019.2,1014.1,6.1,7.4,13.0,25.1,48.9,30.2,0.38,G,999.9,1,1,1,0,0
94728,2016-02-06,2016,02,06,34.6,16.7,1027.5,1022.5,10,5.0,9.9,19,44.1,30,0.15,G,1.2,0,0,0,0,0
94728,2016-02-07,2016,02,07,39.1,20.8,1021.5,1016.5,10,4.0,8.9,17.1,46.9,30,0,G,999.9,0,0,0,0,0
94728,2016-02-08,2016,02,08,36,24.2,1009.5,1004.3,8.8,9.5,14.0,22.9,46.9,30.9,0,G,999.9,0,0,1,0,0
94728,2016-02-09,2016,02,09,30.4,21.8,1004.4,999.6,9.4,4.7,8.9,999.9,39,27,0.05,G,999.9,0,0,1,0,0
94728,2016-02-10,2016,02,10,34.8,24.2,1003.1,997.9,7.5,3.8,8.9,20,39,27,0.01,G,999.9,0,0,1,0,0
94728,2016-02-11,2016,02,11,26.1,4.3,1010.9,1005.8,9.5,8.0,13.0,28.9,39,21.9,0,H,999.9,0,0,1,0,0
94728,2016-02-12,2016,02,12,20.4,-1.8,1021.3,1016.2,10,6.6,12.0,25.1,30.9,15.1,0,G,999.9,0,0,0,0,0
94728,2016-02-13,2016,02,13,19.3,-0.7,1015.8,1010.8,10,9.4,18.1,31.1,27,9,0,G,999.9,0,0,0,0,0
94728,2016-02-14,2016,02,14,6.9,-16.1,1030.3,1025.1,10,7.6,14.0,31.1,21.9,-0.9,0,G,999.9,0,0,0,0,0
94728,2016-02-15,2016,02,15,19.1,2,1033.3,1026.8,8.1,3.7,8.9,999.9,30.2,14,0,G,999.9,1,0,1,0,0
94728,2016-02-16,2016,02,16,45,41.2,1010.7,1006.2,4.1,6.5,15.0,35,53.6,30.9,0.46,G,999.9,1,1,0,0,0
94728,2016-02-17,2016,02,17,39.1,26.7,1013,1006.8,10,6.7,9.9,18.1,54,35.1,0.99,G,999.9,0,0,0,0,0
94728,2016-02-18,2016,02,18,32.5,11.5,1027,1021.9,10,5.9,9.9,18.1,37,27,0,G,999.9,0,0,0,0,0
94728,2016-02-19,2016,02,19,30.1,8.3,1032.9,1027.8,10,5.2,9.9,17.1,37,24.1,0,G,999.9,0,0,0,0,0
94728,2016-02-20,2016,02,20,47.7,29.1,1015.3,1011,10,6.0,9.9,21,61,36,0,G,999.9,0,0,0,0,0
94728,2016-02-21,2016,02,21,52.8,31.8,1011.7,1006.8,10,4.3,8.9,20,61,39,0,G,999.9,0,0,0,0,0
94728,2016-02-22,2016,02,22,45.3,26.8,1017.9,1012.9,10,4.5,8.9,15.9,55,37.9,0.03,G,999.9,0,1,0,0,0
94728,2016-02-23,2016,02,23,38,26.6,1024.7,1019.9,8.4,10.9,19.0,29.9,52,35.1,0,G,999.9,0,1,0,0,0
94728,2016-02-24,2016,02,24,40.7,38,1019.6,1009.8,2.9,11.0,17.1,31.1,55.9,35.1,0.43,G,999.9,0,1,0,0,0
94728,2016-02-25,2016,02,25,52.6,44.7,992.1,988,8.5,6.9,12.0,32.1,61,36,1.11,G,999.9,0,1,0,0,0
94728,2016-02-26,2016,02,26,35.5,14.9,1007.5,1001.4,10,8.3,13.0,28.9,39.9,30.9,0.02,G,999.9,0,0,0,0,0
94728,2016-02-27,2016,02,27,31.9,9.8,1018.3,1013.3,10,5.2,11.1,19,41,26.1,0,G,999.9,0,0,0,0,0
94728,2016-02-28,2016,02,28,46,21.8,1013.4,1008.5,10,6.4,8.9,20,60.1,26.1,0,G,999.9,0,0,0,0,0
94728,2016-02-29,2016,02,29,52.8,31.5,1005,1000.2,9.7,7.1,12.0,20,61,37.9,0,G,999.9,0,1,0,0,0
94728,2016-03-01,2016,03,01,45.6,23.4,1017,1012,10,6.5,9.9,21,61,39,0.05,G,999.9,0,0,0,0,0
94728,2016-03-02,2016,03,02,45.8,28.7,1005.2,1000.1,9.1,8.9,14.0,29.9,55,35.1,0.14,G,999.9,0,1,0,0,0
94728,2016-03-03,2016,03,03,30.3,5.8,1021.7,1016.7,10,5.8,11.1,20,36,26.1,0,I,999.9,0,0,0,0,0
94728,2016-03-04,2016,03,04,33.4,21.2,1019.5,1014.8,6.5,6.2,11.1,19,39,26.1,0.07,G,999.9,0,0,1,0,0
94728,2016-03-05,2016,03,05,33.8,12.4,1020.7,1015.6,10,5.1,8.9,17.1,41,28,0.04,G,999.9,0,0,0,0,0
94728,2016-03-06,2016,03,06,37.3,14.5,1024.1,1019,10,2.7,7.0,999.9,44.1,28,0,G,999.9,0,0,0,0,0
94728,2016-03-07,2016,03,07,45.2,27,1022.2,1017.3,9,6.1,13.0,26,60.1,32,0,G,999.9,0,0,0,0,0
94728,2016-03-08,2016,03,08,55.1,34.3,1019.3,1014.4,9.2,3.3,9.9,15.9,66.9,36,0,G,999.9,0,0,0,0,0
94728,2016-03-09,2016,03,09,57.2,39.4,1019,1014.2,6.6,1.8,5.1,999.9,77,44.1,0,G,999.9,0,0,0,0,0
94728,2016-03-10,2016,03,10,70.5,43.2,1014.8,1010,9.9,4.4,8.0,15,78.1,64,0,G,999.9,0,0,0,0,0
94728,2016-03-11,2016,03,11,61.6,44.3,1017,1012.1,9.7,5.3,8.9,17.1,79,55,0.06,G,999.9,0,1,0,0,0
94728,2016-03-12,2016,03,12,50.1,29.6,1024.8,1019.9,10,4.4,8.0,999.9,68,39.9,0,I,999.9,0,0,0,0,0
94728,2016-03-13,2016,03,13,56.7,33.1,1016.7,1011.9,10,3.7,8.0,19,62.1,39.9,0,G,999.9,0,0,0,0,0
94728,2016-03-14,2016,03,14,46.3,34.7,1018.6,1013.7,7.7,9.6,20.0,31.1,62.1,39.9,0.02,G,999.9,0,1,0,0,0
94728,2016-03-15,2016,03,15,48,41.5,1009.9,1005,8.3,7.7,17.1,31.1,57,39.9,0.27,G,999.9,0,1,0,0,0
94728,2016-03-16,2016,03,16,54.5,43,1009.7,1004.8,9.6,2.6,7.0,999.9,64.9,44.1,0,G,999.9,0,1,0,0,0
94728,2016-03-17,2016,03,17,52,38.3,1010,1005.3,9.8,4.4,8.9,22,64.9,45,0.02,G,999.9,0,0,0,0,0
94728,2016-03-18,2016,03,18,52,26.2,1009.2,1004.3,10,7.1,17.1,35,63,45,0,G,999.9,0,0,0,0,0
94728,2016-03-19,2016,03,19,42.3,16.3,1017.6,1012.7,10,4.1,8.0,15,57,36,0,G,999.9,0,0,0,0,0
94728,2016-03-20,2016,03,20,37.8,13.4,1019.3,1014.4,10,8.8,14.0,21,46,32,0,G,999.9,0,0,0,0,0
94728,2016-03-21,2016,03,21,38.6,22.4,1009.7,1006.2,6.7,6.4,14.0,27,50,32,0.13,G,999.9,0,0,1,0,0
94728,2016-03-22,2016,03,22,43.2,17.8,1018.6,1013.7,10,6.6,15.9,28.9,55,35.1,0.06,G,999.9,0,0,0,0,0
94728,2016-03-23,2016,03,23,57,30,1014.3,1009.5,10,5.9,9.9,22,71.1,48,0,G,999.9,0,0,0,0,0
94728,2016-03-24,2016,03,24,49.8,35.5,1017.2,1012.4,9.8,8.0,14.0,22.9,71.1,44.1,0,G,999.9,0,0,0,0,0
94728,2016-03-25,2016,03,25,57.7,47.3,1008,1003,7.2,3.2,7.0,14,72,44.1,0,G,999.9,0,1,0,0,0
94728,2016-03-26,2016,03,26,46.3,30.2,1023.1,1018.1,10,5.8,11.1,17.1,72,37.9,0.04,G,999.9,0,0,0,0,0
94728,2016-03-27,2016,03,27,45.7,34.5,1027.8,1023,10,4.2,8.0,999.9,55,37.9,0,G,999.9,0,0,0,0,0
94728,2016-03-28,2016,03,28,47.2,38.4,1010.5,1004.7,6.7,6.7,12.0,29.9,62.1,42.1,0.14,G,999.9,0,1,0,0,0
94728,2016-03-29,2016,03,29,48.5,21.2,1010.8,1005.9,10,11.5,22.0,35.9,62.1,42.1,0.24,G,999.9,0,0,0,0,0
94728,2016-03-30,2016,03,30,44.5,15.4,1025.3,1020.3,10,4.9,13.0,22,55.9,37,0,G,999.9,0,0,0,0,0
94728,2016-03-31,2016,03,31,58.4,39,1016.1,1011.3,10,6.1,11.1,22,72,46.9,0,G,999.9,0,0,0,0,0
94728,2016-04-01,2016,04,01,67.3,56.1,1003.5,998.9,9.7,4.8,9.9,18.1,79,48.9,0.01,G,999.9,0,1,0,0,0
94728,2016-04-02,2016,04,02,55.4,43.4,1000.4,995.7,9.4,3.3,8.0,14,69.1,48.9,0.01,G,999.9,0,1,0,0,0
94728,2016-04-03,2016,04,03,41,21.1,1004.7,997.2,10,10.4,21.0,39,51.1,34,0.25,G,999.9,0,1,1,0,0
94728,2016-04-04,2016,04,04,39.7,26.8,1013.3,1007.9,7.3,4.8,11.1,20,50,34,0.01,G,999.9,0,1,1,0,0
94728,2016-04-05,2016,04,05,33,11.4,1023.7,1017.6,10,7.9,13.0,24.1,42.1,26.1,0.46,G,999.9,0,0,0,0,0
94728,2016-04-06,2016,04,06,37.9,11.3,1026.2,1021.1,10,4.9,14.0,24.1,48,26.1,0,G,999.9,0,0,0,0,0
94728,2016-04-07,2016,04,07,52.4,43.2,1006.9,1000.5,9.3,5.8,11.1,22.9,57.9,30,0,G,999.9,0,1,0,0,0
94728,2016-04-08,2016,04,08,47.3,29,1001.2,996.3,10,6.7,11.1,25.1,57.9,42.1,0.09,G,999.9,0,0,0,0,0
94728,2016-04-09,2016,04,09,40,24.6,1007.8,1002.8,9.1,4.9,8.9,15.9,50,36,0.01,G,999.9,0,1,0,0,0
94728,2016-04-10,2016,04,10,39.6,16.5,1022.4,1017.4,10,4.4,8.0,17.1,50,30.9,0.11,G,999.9,0,0,0,0,0
94728,2016-04-11,2016,04,11,50.9,32.5,1022.2,1017.2,9.3,5.6,9.9,18.1,64.9,30.9,0,G,999.9,0,1,0,0,0
94728,2016-04-12,2016,04,12,54,40.6,1016.3,1011.3,9.1,5.3,8.9,22,64.9,43,0.04,G,999.9,0,1,0,0,0
94728,2016-04-13,2016,04,13,47.7,24.1,1027.6,1022.6,10,4.1,12.0,18.1,59,39.9,0.17,G,999.9,0,0,0,0,0
94728,2016-04-14,2016,04,14,50.5,27.2,1026.9,1021.9,10,4.9,9.9,17.1,62.1,43,0,G,999.9,0,0,0,0,0
94728,2016-04-15,2016,04,15,51.7,27.9,1029.5,1024.5,10,3.5,9.9,15,64.9,42.1,0,G,999.9,0,0,0,0,0
94728,2016-04-16,2016,04,16,53.2,25.6,1030,1025,10,4.5,9.9,17.1,68,42.1,0,G,999.9,0,0,0,0,0
94728,2016-04-17,2016,04,17,56.1,30.7,1029.3,1024.4,10,2.3,8.0,999.9,75,43,0,G,999.9,0,0,0,0,0
94728,2016-04-18,2016,04,18,63.8,31,1022.7,1017.8,10,2.8,8.9,999.9,82,44.1,0,G,999.9,0,0,0,0,0
94728,2016-04-19,2016,04,19,66.3,31.5,1016,1011.2,10,6.4,12.0,24.1,82,51.1,0,G,999.9,0,0,0,0,0
94728,2016-04-20,2016,04,20,58.5,19.9,1022.6,1017.8,10,5.8,11.1,15.9,73,48.9,0,G,999.9,0,0,0,0,0
94728,2016-04-21,2016,04,21,59.5,32.1,1020.1,1015.3,10,4.8,13.0,18.1,73,48.9,0,G,999.9,0,0,0,0,0
94728,2016-04-22,2016,04,22,70.3,51.1,1012.6,1007.8,9.7,3.6,7.0,999.9,79,48.9,0,G,999.9,0,0,0,0,0
94728,2016-04-23,2016,04,23,65.6,52,1009.7,1004.7,8.2,5.6,12.0,19,79,60.1,0.15,G,999.9,0,1,0,0,0
94728,2016-04-24,2016,04,24,56.2,23.4,1016.4,1011.5,10,6.2,9.9,22,71.1,46.9,0.01,G,999.9,0,0,0,0,0
94728,2016-04-25,2016,04,25,58,38.5,1015.5,1010.7,10,3.6,7.0,999.9,69.1,46.9,0,G,999.9,0,0,0,0,0
94728,2016-04-26,2016,04,26,54.9,47.3,1007.7,1002.8,6.8,5.2,8.9,15.9,69.1,48.9,0.17,G,999.9,0,1,0,0,0
94728,2016-04-27,2016,04,27,51.3,39.2,1012.4,1007.3,9.8,4.3,8.9,15.9,62.1,46,0.07,G,999.9,0,0,0,0,0
94728,2016-04-28,2016,04,28,52.6,31.6,1015.6,1010.8,9.9,4.8,9.9,15,62.1,46,0,G,999.9,0,0,0,0,0
94728,2016-04-29,2016,04,29,51.4,33.3,1018.5,1013.6,10,4.3,8.9,15,59,46.9,0,G,999.9,0,1,0,0,0
94728,2016-04-30,2016,04,30,52.7,35.7,1022.1,1017.2,9.9,4.9,8.0,999.9,64.9,45,0.05,G,999.9,0,1,0,0,0
94728,2016-05-01,2016,05,01,49,39.1,1022.7,1017.2,7.9,4.0,9.9,15.9,64.9,46,0,G,999.9,0,1,0,0,0
94728,2016-05-02,2016,05,02,50.1,45.5,1016,1010.7,5,2.2,8.0,999.9,59,44.6,0.16,G,999.9,0,0,0,0,0
94728,2016-05-03,2016,05,03,53.3,50.1,1011.3,1006.5,5.2,5.1,8.9,15,60.1,45,0.59,G,999.9,0,1,0,0,0
94728,2016-05-04,2016,05,04,50.4,45.7,1008.9,1003.8,7.7,6.3,12.0,21,55.9,48,0.07,G,999.9,0,1,0,0,0
94728,2016-05-05,2016,05,05,50.9,42,1005.6,1000.6,9.5,7.5,11.1,18.1,57,46,0.01,G,999.9,0,0,0,0,0
94728,2016-05-06,2016,05,06,50.7,45.1,1005.9,1001,7.8,7.8,15.0,24.1,57,46,0.24,G,999.9,1,1,0,0,0
94728,2016-05-07,2016,05,07,52.2,46.6,1008.9,1003.7,7.5,4.8,8.0,15,60.1,48,0.3,G,999.9,0,0,0,0,0
94728,2016-05-08,2016,05,08,55.6,42.3,1006.2,1000.8,8.1,3.7,14.0,27,66,48.9,0.11,G,999.9,0,1,0,0,0
94728,2016-05-09,2016,05,09,61.8,33.5,1014.3,1009.5,10,3.5,8.9,20,72,48.9,0.05,G,999.9,0,0,0,0,0
94728,2016-05-10,2016,05,10,57.6,28.8,1022.1,1017.2,10,4.5,11.1,20,72,50,0,G,999.9,0,0,0,0,0
94728,2016-05-11,2016,05,11,62.4,38.7,1021.1,1016.3,10,2.8,7.0,999.9,75.9,50,0,G,999.9,0,0,0,0,0
94728,2016-05-12,2016,05,12,66.5,41,1019.4,1014.6,10,2.5,8.0,999.9,80.1,50,0,G,999.9,0,0,0,0,0
94728,2016-05-13,2016,05,13,61,54.4,9999.9,1012.1,10,999.9,999.9,999.9,64.9,57.9,0,G,999.9,0,0,0,0,0
94728,2016-05-14,2016,05,14,63.5,54.2,9999.9,9999.9,999.9,999.9,999.9,999.9,71.6,56.3,0.25,G,999.9,0,0,0,0,0
94728,2016-05-15,2016,05,15,54.6,36.7,9999.9,9999.9,999.9,999.9,999.9,999.9,60.8,50,0,G,999.9,0,0,0,0,0
94728,2016-05-16,2016,05,16,52.5,27.1,9999.9,9999.9,999.9,999.9,999.9,999.9,66.2,42.8,0,G,999.9,0,0,0,0,0
94728,2016-05-17,2016,05,17,59.1,37.6,9999.9,1015.5,9.9,3.5,5.1,999.9,64.4,55.4,0,G,999.9,0,0,0,0,0
94728,2016-05-18,2016,05,18,57.8,40.5,9999.9,9999.9,999.9,999.9,999.9,999.9,68,51.8,0,G,999.9,0,0,0,0,0
94728,2016-05-19,2016,05,19,60.3,41.2,1018.7,1014,10,1.2,7.0,999.9,73,54,0,G,999.9,0,0,0,0,0
94728,2016-05-20,2016,05,20,63.4,39.4,1022.4,1017.5,10,3.1,8.0,999.9,75.9,53.1,0,G,999.9,0,0,0,0,0
94728,2016-05-21,2016,05,21,61.7,41.2,1019.7,1014.9,9.8,3.1,8.0,999.9,75.9,53.1,0,G,999.9,0,1,0,0,0
94728,2016-05-22,2016,05,22,59.7,48,1010.4,1005.6,9.7,3.7,8.9,999.9,70,52,0.13,G,999.9,0,1,0,0,0
94728,2016-05-23,2016,05,23,64.4,50.6,1012.2,1007.4,9.2,1.9,6.0,999.9,78.1,52,0.09,G,999.9,0,1,0,0,0
94728,2016-05-24,2016,05,24,63.9,52.2,1012.7,1007.9,7.9,2.3,6.0,999.9,78.1,55.9,0.17,G,999.9,0,1,0,0,0
94728,2016-05-25,2016,05,25,73.2,47.5,1016.7,1011.9,9,3.0,6.0,999.9,88,57.9,0.03,G,999.9,0,0,0,0,0
94728,2016-05-26,2016,05,26,79.3,48.3,1018,1013.3,8.3,3.3,6.0,999.9,90,61,0,G,999.9,0,0,0,0,0
94728,2016-05-27,2016,05,27,78.1,58.6,1017.3,1012.5,7.5,3.1,8.0,15.9,90,69.1,0,G,999.9,0,0,0,0,0
94728,2016-05-28,2016,05,28,79.6,62.6,1018.7,1013.9,7.7,4.4,7.0,15,90,71.1,0,G,999.9,0,0,0,0,0
94728,2016-05-29,2016,05,29,77.9,59.2,1019.6,1014.8,9,4.2,8.0,19,91.9,71.1,0,G,999.9,0,0,0,0,0
94728,2016-05-30,2016,05,30,73,66.6,1015.6,1010.7,7.2,2.6,6.0,999.9,87.1,68,1.65,G,999.9,1,1,0,0,0
94728,2016-05-31,2016,05,31,76,64.1,1013.8,1009.1,8.6,3.6,6.0,999.9,84.9,68,0,I,999.9,0,0,0,0,0
94728,2016-06-01,2016,06,01,75.3,54.4,1017.5,1012.7,8.3,4.6,8.9,999.9,84.9,69.1,0,G,999.9,0,0,0,0,0
94728,2016-06-02,2016,06,02,68.4,55.9,1020.2,1015.4,7.8,4.4,7.0,999.9,82.9,62.1,0,G,999.9,0,0,0,0,0
94728,2016-06-03,2016,06,03,65.4,59.5,1018.1,1013.4,5.9,1.5,7.0,999.9,78.1,62.1,0.01,G,999.9,0,1,0,0,0
94728,2016-06-04,2016,06,04,72.4,63.1,1015.5,1010.7,6.4,2.1,7.0,999.9,82.9,63,0.03,G,999.9,0,1,0,0,0
94728,2016-06-05,2016,06,05,67.5,63.9,1009.7,1005.2,5.4,3.5,13.0,33,70,64.4,0.4,G,999.9,1,1,0,0,0
94728,2016-06-06,2016,06,06,72.6,60.1,1004.3,999.6,7.5,4.5,8.9,15,82.9,64.9,0.91,G,999.9,0,0,0,0,0
